gene,term
CD6,KEGG_CELL_ADHESION_MOLECULES_CAMS
CLDN17,KEGG_CELL_ADHESION_MOLECULES_CAMS
L1CAM,KEGG_CELL_ADHESION_MOLECULES_CAMS
ITGB8,KEGG_CELL_ADHESION_MOLECULES_CAMS
MAG,KEGG_CELL_ADHESION_MOLECULES_CAMS
VCAN,KEGG_CELL_ADHESION_MOLECULES_CAMS
HLA-F,KEGG_CELL_ADHESION_MOLECULES_CAMS
NFASC,KEGG_CELL_ADHESION_MOLECULES_CAMS
HLA-E,KEGG_CELL_ADHESION_MOLECULES_CAMS
NRXN1,KEGG_CELL_ADHESION_MOLECULES_CAMS
HLA-DPA1,KEGG_CELL_ADHESION_MOLECULES_CAMS
HLA-DPB1,KEGG_CELL_ADHESION_MOLECULES_CAMS
HLA-DQA1,KEGG_CELL_ADHESION_MOLECULES_CAMS
HLA-DQA2,KEGG_CELL_ADHESION_MOLECULES_CAMS
HLA-DQB1,KEGG_CELL_ADHESION_MOLECULES_CAMS
NRXN2,KEGG_CELL_ADHESION_MOLECULES_CAMS
CD2,KEGG_CELL_ADHESION_MOLECULES_CAMS
CLDN16,KEGG_CELL_ADHESION_MOLECULES_CAMS
CLDN23,KEGG_CELL_ADHESION_MOLECULES_CAMS
MADCAM1,KEGG_CELL_ADHESION_MOLECULES_CAMS
SDC2,KEGG_CELL_ADHESION_MOLECULES_CAMS
SDC4,KEGG_CELL_ADHESION_MOLECULES_CAMS
SDC1,KEGG_CELL_ADHESION_MOLECULES_CAMS
OCLN,KEGG_CELL_ADHESION_MOLECULES_CAMS
PVR,KEGG_CELL_ADHESION_MOLECULES_CAMS
HLA-DRB1,KEGG_CELL_ADHESION_MOLECULES_CAMS
NECTIN2,KEGG_CELL_ADHESION_MOLECULES_CAMS
CDH1,KEGG_CELL_ADHESION_MOLECULES_CAMS
HLA-DRA,KEGG_CELL_ADHESION_MOLECULES_CAMS
NECTIN1,KEGG_CELL_ADHESION_MOLECULES_CAMS
HLA-DOA,KEGG_CELL_ADHESION_MOLECULES_CAMS
HLA-DOB,KEGG_CELL_ADHESION_MOLECULES_CAMS
CLDN10,KEGG_CELL_ADHESION_MOLECULES_CAMS
ICAM2,KEGG_CELL_ADHESION_MOLECULES_CAMS
ICAM3,KEGG_CELL_ADHESION_MOLECULES_CAMS
CLDN8,KEGG_CELL_ADHESION_MOLECULES_CAMS
CLDN2,KEGG_CELL_ADHESION_MOLECULES_CAMS
CLDN6,KEGG_CELL_ADHESION_MOLECULES_CAMS
CLDN5,KEGG_CELL_ADHESION_MOLECULES_CAMS
CLDN1,KEGG_CELL_ADHESION_MOLECULES_CAMS
ICAM1,KEGG_CELL_ADHESION_MOLECULES_CAMS
NEO1,KEGG_CELL_ADHESION_MOLECULES_CAMS
HLA-C,KEGG_CELL_ADHESION_MOLECULES_CAMS
HLA-B,KEGG_CELL_ADHESION_MOLECULES_CAMS
ESAM,KEGG_CELL_ADHESION_MOLECULES_CAMS
HLA-DMB,KEGG_CELL_ADHESION_MOLECULES_CAMS
HLA-DMA,KEGG_CELL_ADHESION_MOLECULES_CAMS
HLA-A,KEGG_CELL_ADHESION_MOLECULES_CAMS
F11R,KEGG_CELL_ADHESION_MOLECULES_CAMS
PDCD1,KEGG_CELL_ADHESION_MOLECULES_CAMS
CLDN19,KEGG_CELL_ADHESION_MOLECULES_CAMS
PTPRF,KEGG_CELL_ADHESION_MOLECULES_CAMS
CLDN15,KEGG_CELL_ADHESION_MOLECULES_CAMS
CD226,KEGG_CELL_ADHESION_MOLECULES_CAMS
CD99,KEGG_CELL_ADHESION_MOLECULES_CAMS
CLDN22,KEGG_CELL_ADHESION_MOLECULES_CAMS
CNTNAP2,KEGG_CELL_ADHESION_MOLECULES_CAMS
MPZ,KEGG_CELL_ADHESION_MOLECULES_CAMS
MPZL1,KEGG_CELL_ADHESION_MOLECULES_CAMS
PTPRC,KEGG_CELL_ADHESION_MOLECULES_CAMS
NECTIN3,KEGG_CELL_ADHESION_MOLECULES_CAMS
ITGA8,KEGG_CELL_ADHESION_MOLECULES_CAMS
NCAM2,KEGG_CELL_ADHESION_MOLECULES_CAMS
NCAM1,KEGG_CELL_ADHESION_MOLECULES_CAMS
CD58,KEGG_CELL_ADHESION_MOLECULES_CAMS
NEGR1,KEGG_CELL_ADHESION_MOLECULES_CAMS
CLDN11,KEGG_CELL_ADHESION_MOLECULES_CAMS
SDC3,KEGG_CELL_ADHESION_MOLECULES_CAMS
CLDN7,KEGG_CELL_ADHESION_MOLECULES_CAMS
CLDN4,KEGG_CELL_ADHESION_MOLECULES_CAMS
PTPRM,KEGG_CELL_ADHESION_MOLECULES_CAMS
CLDN3,KEGG_CELL_ADHESION_MOLECULES_CAMS
ITGA6,KEGG_CELL_ADHESION_MOLECULES_CAMS
CNTN2,KEGG_CELL_ADHESION_MOLECULES_CAMS
CD40LG,KEGG_CELL_ADHESION_MOLECULES_CAMS
CNTNAP1,KEGG_CELL_ADHESION_MOLECULES_CAMS
CD40,KEGG_CELL_ADHESION_MOLECULES_CAMS
GLG1,KEGG_CELL_ADHESION_MOLECULES_CAMS
CDH15,KEGG_CELL_ADHESION_MOLECULES_CAMS
CLDN14,KEGG_CELL_ADHESION_MOLECULES_CAMS
NLGN4X,KEGG_CELL_ADHESION_MOLECULES_CAMS
CLDN9,KEGG_CELL_ADHESION_MOLECULES_CAMS
AFDN,KEGG_ADHERENS_JUNCTION
SORBS1,KEGG_ADHERENS_JUNCTION
WAS,KEGG_ADHERENS_JUNCTION
SNAI2,KEGG_ADHERENS_JUNCTION
IGF1R,KEGG_ADHERENS_JUNCTION
RHOA,KEGG_ADHERENS_JUNCTION
CREBBP,KEGG_ADHERENS_JUNCTION
LEF1,KEGG_ADHERENS_JUNCTION
ACTN4,KEGG_ADHERENS_JUNCTION
PTPN6,KEGG_ADHERENS_JUNCTION
ACTN1,KEGG_ADHERENS_JUNCTION
SNAI1,KEGG_ADHERENS_JUNCTION
ERBB2,KEGG_ADHERENS_JUNCTION
WASF2,KEGG_ADHERENS_JUNCTION
RAC2,KEGG_ADHERENS_JUNCTION
PTPRJ,KEGG_ADHERENS_JUNCTION
WASL,KEGG_ADHERENS_JUNCTION
RAC3,KEGG_ADHERENS_JUNCTION
PTPRF,KEGG_ADHERENS_JUNCTION
WASF1,KEGG_ADHERENS_JUNCTION
MAP3K7,KEGG_ADHERENS_JUNCTION
FGFR1,KEGG_ADHERENS_JUNCTION
IQGAP1,KEGG_ADHERENS_JUNCTION
SMAD3,KEGG_ADHERENS_JUNCTION
MAPK3,KEGG_ADHERENS_JUNCTION
TCF7,KEGG_ADHERENS_JUNCTION
SMAD4,KEGG_ADHERENS_JUNCTION
ACTG1,KEGG_ADHERENS_JUNCTION
INSR,KEGG_ADHERENS_JUNCTION
WASF3,KEGG_ADHERENS_JUNCTION
CTNNA1,KEGG_ADHERENS_JUNCTION
PTPRB,KEGG_ADHERENS_JUNCTION
RAC1,KEGG_ADHERENS_JUNCTION
TCF7L2,KEGG_ADHERENS_JUNCTION
SMAD2,KEGG_ADHERENS_JUNCTION
MAPK1,KEGG_ADHERENS_JUNCTION
CSNK2A1,KEGG_ADHERENS_JUNCTION
NECTIN3,KEGG_ADHERENS_JUNCTION
CSNK2A2,KEGG_ADHERENS_JUNCTION
EP300,KEGG_ADHERENS_JUNCTION
EGFR,KEGG_ADHERENS_JUNCTION
VCL,KEGG_ADHERENS_JUNCTION
CTNNA2,KEGG_ADHERENS_JUNCTION
CTNNB1,KEGG_ADHERENS_JUNCTION
CTNND1,KEGG_ADHERENS_JUNCTION
FARP2,KEGG_ADHERENS_JUNCTION
CSNK2B,KEGG_ADHERENS_JUNCTION
TGFBR2,KEGG_ADHERENS_JUNCTION
PTPRM,KEGG_ADHERENS_JUNCTION
NECTIN4,KEGG_ADHERENS_JUNCTION
TGFBR1,KEGG_ADHERENS_JUNCTION
ACTB,KEGG_ADHERENS_JUNCTION
TJP1,KEGG_ADHERENS_JUNCTION
MET,KEGG_ADHERENS_JUNCTION
SSX2IP,KEGG_ADHERENS_JUNCTION
SRC,KEGG_ADHERENS_JUNCTION
NLK,KEGG_ADHERENS_JUNCTION
TCF7L1,KEGG_ADHERENS_JUNCTION
YES1,KEGG_ADHERENS_JUNCTION
FER,KEGG_ADHERENS_JUNCTION
BAIAP2,KEGG_ADHERENS_JUNCTION
CTNNA3,KEGG_ADHERENS_JUNCTION
LMO7,KEGG_ADHERENS_JUNCTION
FYN,KEGG_ADHERENS_JUNCTION
ACP1,KEGG_ADHERENS_JUNCTION
PTPN1,KEGG_ADHERENS_JUNCTION
PARD3,KEGG_ADHERENS_JUNCTION
CDC42,KEGG_ADHERENS_JUNCTION
ACTN2,KEGG_ADHERENS_JUNCTION
NECTIN2,KEGG_ADHERENS_JUNCTION
CDH1,KEGG_ADHERENS_JUNCTION
ACTN3,KEGG_ADHERENS_JUNCTION
NECTIN1,KEGG_ADHERENS_JUNCTION
PATJ,KEGG_TIGHT_JUNCTION
JAM3,KEGG_TIGHT_JUNCTION
AFDN,KEGG_TIGHT_JUNCTION
YBX3,KEGG_TIGHT_JUNCTION
PPP2R2D,KEGG_TIGHT_JUNCTION
MAGI2,KEGG_TIGHT_JUNCTION
MPP5,KEGG_TIGHT_JUNCTION
TJP3,KEGG_TIGHT_JUNCTION
MYH13,KEGG_TIGHT_JUNCTION
MAP3K20,KEGG_TIGHT_JUNCTION
EPB41L3,KEGG_TIGHT_JUNCTION
MYH14,KEGG_TIGHT_JUNCTION
RRAS2,KEGG_TIGHT_JUNCTION
MYH1,KEGG_TIGHT_JUNCTION
CTTN,KEGG_TIGHT_JUNCTION
MYH15,KEGG_TIGHT_JUNCTION
MYL7,KEGG_TIGHT_JUNCTION
CRB3,KEGG_TIGHT_JUNCTION
CLDN20,KEGG_TIGHT_JUNCTION
AKT1,KEGG_TIGHT_JUNCTION
AKT2,KEGG_TIGHT_JUNCTION
MYL12A,KEGG_TIGHT_JUNCTION
AKT3,KEGG_TIGHT_JUNCTION
NRAS,KEGG_TIGHT_JUNCTION
EXOC3,KEGG_TIGHT_JUNCTION
CTNNA1,KEGG_TIGHT_JUNCTION
JAM2,KEGG_TIGHT_JUNCTION
CSNK2A1,KEGG_TIGHT_JUNCTION
CLDN18,KEGG_TIGHT_JUNCTION
LLGL1,KEGG_TIGHT_JUNCTION
LLGL2,KEGG_TIGHT_JUNCTION
CSNK2A2,KEGG_TIGHT_JUNCTION
KRAS,KEGG_TIGHT_JUNCTION
CLDN17,KEGG_TIGHT_JUNCTION
PARD6B,KEGG_TIGHT_JUNCTION
MAGI1,KEGG_TIGHT_JUNCTION
GNAI1,KEGG_TIGHT_JUNCTION
GNAI2,KEGG_TIGHT_JUNCTION
MYL2,KEGG_TIGHT_JUNCTION
VAPA,KEGG_TIGHT_JUNCTION
MYL5,KEGG_TIGHT_JUNCTION
CSNK2B,KEGG_TIGHT_JUNCTION
SYMPK,KEGG_TIGHT_JUNCTION
MYL10,KEGG_TIGHT_JUNCTION
IGSF5,KEGG_TIGHT_JUNCTION
ASH1L,KEGG_TIGHT_JUNCTION
YES1,KEGG_TIGHT_JUNCTION
MAGI3,KEGG_TIGHT_JUNCTION
GNAI3,KEGG_TIGHT_JUNCTION
CLDN16,KEGG_TIGHT_JUNCTION
CLDN23,KEGG_TIGHT_JUNCTION
MYH3,KEGG_TIGHT_JUNCTION
MYH2,KEGG_TIGHT_JUNCTION
MYH4,KEGG_TIGHT_JUNCTION
MYH7,KEGG_TIGHT_JUNCTION
MYH6,KEGG_TIGHT_JUNCTION
MYH9,KEGG_TIGHT_JUNCTION
MYH8,KEGG_TIGHT_JUNCTION
MYH11,KEGG_TIGHT_JUNCTION
MYH10,KEGG_TIGHT_JUNCTION
OCLN,KEGG_TIGHT_JUNCTION
CDC42,KEGG_TIGHT_JUNCTION
ACTN2,KEGG_TIGHT_JUNCTION
ACTN3,KEGG_TIGHT_JUNCTION
PARD6A,KEGG_TIGHT_JUNCTION
PRKCB,KEGG_TIGHT_JUNCTION
PRKCA,KEGG_TIGHT_JUNCTION
CLDN10,KEGG_TIGHT_JUNCTION
CASK,KEGG_TIGHT_JUNCTION
CLDN8,KEGG_TIGHT_JUNCTION
CLDN2,KEGG_TIGHT_JUNCTION
CGN,KEGG_TIGHT_JUNCTION
CLDN6,KEGG_TIGHT_JUNCTION
MYL9,KEGG_TIGHT_JUNCTION
TJP2,KEGG_TIGHT_JUNCTION
CLDN5,KEGG_TIGHT_JUNCTION
CLDN1,KEGG_TIGHT_JUNCTION
RHOA,KEGG_TIGHT_JUNCTION
MPDZ,KEGG_TIGHT_JUNCTION
PRKCI,KEGG_TIGHT_JUNCTION
ACTN4,KEGG_TIGHT_JUNCTION
PRKCG,KEGG_TIGHT_JUNCTION
ACTN1,KEGG_TIGHT_JUNCTION
PRKCH,KEGG_TIGHT_JUNCTION
MYLPF,KEGG_TIGHT_JUNCTION
PRKCD,KEGG_TIGHT_JUNCTION
F11R,KEGG_TIGHT_JUNCTION
PRKCE,KEGG_TIGHT_JUNCTION
CLDN19,KEGG_TIGHT_JUNCTION
PRKCQ,KEGG_TIGHT_JUNCTION
CLDN15,KEGG_TIGHT_JUNCTION
PRKCZ,KEGG_TIGHT_JUNCTION
CLDN22,KEGG_TIGHT_JUNCTION
ACTG1,KEGG_TIGHT_JUNCTION
RAB13,KEGG_TIGHT_JUNCTION
HRAS,KEGG_TIGHT_JUNCTION
CTNNA2,KEGG_TIGHT_JUNCTION
PARD6G,KEGG_TIGHT_JUNCTION
TJAP1,KEGG_TIGHT_JUNCTION
SPTAN1,KEGG_TIGHT_JUNCTION
PPP2R2A,KEGG_TIGHT_JUNCTION
CTNNB1,KEGG_TIGHT_JUNCTION
PPP2R2B,KEGG_TIGHT_JUNCTION
RRAS,KEGG_TIGHT_JUNCTION
CLDN11,KEGG_TIGHT_JUNCTION
PPP2CB,KEGG_TIGHT_JUNCTION
PPP2CA,KEGG_TIGHT_JUNCTION
PPP2R1A,KEGG_TIGHT_JUNCTION
CLDN7,KEGG_TIGHT_JUNCTION
MYL12B,KEGG_TIGHT_JUNCTION
PPP2R1B,KEGG_TIGHT_JUNCTION
MRAS,KEGG_TIGHT_JUNCTION
CLDN4,KEGG_TIGHT_JUNCTION
EXOC4,KEGG_TIGHT_JUNCTION
CLDN3,KEGG_TIGHT_JUNCTION
RAB3B,KEGG_TIGHT_JUNCTION
ACTB,KEGG_TIGHT_JUNCTION
TJP1,KEGG_TIGHT_JUNCTION
SRC,KEGG_TIGHT_JUNCTION
PTEN,KEGG_TIGHT_JUNCTION
MYH7B,KEGG_TIGHT_JUNCTION
HCLS1,KEGG_TIGHT_JUNCTION
CDK4,KEGG_TIGHT_JUNCTION
AMOTL1,KEGG_TIGHT_JUNCTION
CLDN14,KEGG_TIGHT_JUNCTION
CLDN9,KEGG_TIGHT_JUNCTION
PPP2R2C,KEGG_TIGHT_JUNCTION
CTNNA3,KEGG_TIGHT_JUNCTION
EPB41L2,KEGG_TIGHT_JUNCTION
EPB41L1,KEGG_TIGHT_JUNCTION
EPB41,KEGG_TIGHT_JUNCTION
PARD3,KEGG_TIGHT_JUNCTION
PLCB2,KEGG_GAP_JUNCTION
GRM5,KEGG_GAP_JUNCTION
SOS2,KEGG_GAP_JUNCTION
ADCY8,KEGG_GAP_JUNCTION
PLCB1,KEGG_GAP_JUNCTION
ADCY9,KEGG_GAP_JUNCTION
ADCY6,KEGG_GAP_JUNCTION
TUBA1A,KEGG_GAP_JUNCTION
RAF1,KEGG_GAP_JUNCTION
PRKCB,KEGG_GAP_JUNCTION
ADCY7,KEGG_GAP_JUNCTION
PRKCA,KEGG_GAP_JUNCTION
PLCB3,KEGG_GAP_JUNCTION
PLCB4,KEGG_GAP_JUNCTION
ADCY5,KEGG_GAP_JUNCTION
GRM1,KEGG_GAP_JUNCTION
CDK1,KEGG_GAP_JUNCTION
PDGFD,KEGG_GAP_JUNCTION
TUBB4A,KEGG_GAP_JUNCTION
ADRB1,KEGG_GAP_JUNCTION
TUBB4B,KEGG_GAP_JUNCTION
TUBB3,KEGG_GAP_JUNCTION
PRKCG,KEGG_GAP_JUNCTION
PDGFRB,KEGG_GAP_JUNCTION
TUBB2A,KEGG_GAP_JUNCTION
MAP2K2,KEGG_GAP_JUNCTION
ITPR3,KEGG_GAP_JUNCTION
MAP2K1,KEGG_GAP_JUNCTION
MAP2K5,KEGG_GAP_JUNCTION
LPAR1,KEGG_GAP_JUNCTION
ADCY4,KEGG_GAP_JUNCTION
TUBA1B,KEGG_GAP_JUNCTION
NRAS,KEGG_GAP_JUNCTION
GRB2,KEGG_GAP_JUNCTION
MAPK3,KEGG_GAP_JUNCTION
DRD1,KEGG_GAP_JUNCTION
GUCY1B1,KEGG_GAP_JUNCTION
DRD2,KEGG_GAP_JUNCTION
MAPK7,KEGG_GAP_JUNCTION
GUCY1A1,KEGG_GAP_JUNCTION
PRKG1,KEGG_GAP_JUNCTION
SOS1,KEGG_GAP_JUNCTION
TUBB7P,KEGG_GAP_JUNCTION
PRKG2,KEGG_GAP_JUNCTION
MAPK1,KEGG_GAP_JUNCTION
TUBA3D,KEGG_GAP_JUNCTION
HRAS,KEGG_GAP_JUNCTION
GJD2,KEGG_GAP_JUNCTION
CSNK1D,KEGG_GAP_JUNCTION
EGFR,KEGG_GAP_JUNCTION
TUBB2B,KEGG_GAP_JUNCTION
ITPR1,KEGG_GAP_JUNCTION
ITPR2,KEGG_GAP_JUNCTION
PDGFC,KEGG_GAP_JUNCTION
TUBAL3,KEGG_GAP_JUNCTION
GNA11,KEGG_GAP_JUNCTION
KRAS,KEGG_GAP_JUNCTION
EGF,KEGG_GAP_JUNCTION
PRKX,KEGG_GAP_JUNCTION
GJA1,KEGG_GAP_JUNCTION
GNAI1,KEGG_GAP_JUNCTION
HTR2A,KEGG_GAP_JUNCTION
TUBA3C,KEGG_GAP_JUNCTION
GNAI2,KEGG_GAP_JUNCTION
GUCY1A2,KEGG_GAP_JUNCTION
HTR2C,KEGG_GAP_JUNCTION
HTR2B,KEGG_GAP_JUNCTION
TUBB8,KEGG_GAP_JUNCTION
TUBA8,KEGG_GAP_JUNCTION
ADCY3,KEGG_GAP_JUNCTION
TUBA4A,KEGG_GAP_JUNCTION
ADCY2,KEGG_GAP_JUNCTION
ADCY1,KEGG_GAP_JUNCTION
TUBA1C,KEGG_GAP_JUNCTION
TJP1,KEGG_GAP_JUNCTION
TUBB1,KEGG_GAP_JUNCTION
SRC,KEGG_GAP_JUNCTION
PDGFA,KEGG_GAP_JUNCTION
PDGFB,KEGG_GAP_JUNCTION
PDGFRA,KEGG_GAP_JUNCTION
PRKACA,KEGG_GAP_JUNCTION
PRKACB,KEGG_GAP_JUNCTION
GNAQ,KEGG_GAP_JUNCTION
PRKACG,KEGG_GAP_JUNCTION
GNAS,KEGG_GAP_JUNCTION
GNAI3,KEGG_GAP_JUNCTION
TUBB6,KEGG_GAP_JUNCTION
TUBB,KEGG_GAP_JUNCTION
MAP3K2,KEGG_GAP_JUNCTION
TUBA3E,KEGG_GAP_JUNCTION
F2,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
F2R,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
VWF,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
KNG1,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
FGB,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
PLAT,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
SERPIND1,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
MBL2,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
F3,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
F5,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
SERPINA1,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
PLAUR,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
F7,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
PLAU,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
F10,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
F9,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
TFPI,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
F8,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
KLKB1,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
CR2,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
MASP1,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
C9,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
A2M,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
CR1,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
F12,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
F13A1,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
F11,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
C8A,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
F13B,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
C7,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
C8G,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
C8B,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
CD59,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
SERPINA5,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
FGG,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
CD55,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
C6,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
C5AR1,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
C5,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
BDKRB1,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
C4BPB,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
C4BPA,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
C4B,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
C4A,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
BDKRB2,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
CFH,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
CFB,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
CPB2,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
CD46,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
PROS1,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
SERPINF2,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
PROC,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
FGA,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
SERPINE1,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
PLG,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
C2,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
SERPINC1,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
C1S,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
C3AR1,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
C3,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
C1QB,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
CFD,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
C1QA,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
C1R,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
C1QC,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
CFI,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
SERPING1,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
MASP2,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
THBD,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
HLA-DOA,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
HLA-DOB,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
KLRC3,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
KLRD1,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
KLRC1,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
KLRC2,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
RFXAP,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
RFX5,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
IFNA5,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
IFNA4,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
IFNA2,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
IFNA1,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
LGMN,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
PSME3,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
CTSS,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
HLA-C,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
HLA-B,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
HLA-DMB,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
HLA-DMA,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
HLA-A,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
HSPA1L,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
HSPA1B,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
HSPA2,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
KIR2DS5,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
HLA-G,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
KIR3DL1,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
KIR3DL2,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
HSPA1A,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
RFXANK,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
CREB1,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
IFNA17,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
HSPA5,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
CD74,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
HSPA4,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
IFNA21,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
CTSL,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
IFNA6,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
IFI30,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
IFNA7,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
IFNA8,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
IFNA10,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
IFNA13,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
CIITA,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
IFNA14,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
IFNA16,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
KIR2DL5A,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
HSPA6,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
HLA-DRB4,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
CD4,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
KIR2DL1,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
HLA-DRB5,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
LTA,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
